15.000000 	 23.000000 	 0.867602 	 1.383028
15.000000 	 24.000000 	 0.773665 	 1.477860
16.000000 	 2.000000 	 0.707770 	 -1.398779
16.000000 	 3.000000 	 0.766035 	 -1.284626
16.000000 	 4.000000 	 0.836977 	 -1.142559
16.000000 	 5.000000 	 0.903829 	 -0.972019
16.000000 	 6.000000 	 0.941804 	 -0.781660
16.000000 	 7.000000 	 0.942705 	 -0.601425
16.000000 	 8.000000 	 0.925277 	 -0.450334
16.000000 	 9.000000 	 0.902421 	 -0.327814
16.000000 	 10.000000 	 0.881135 	 -0.227764
16.000000 	 11.000000 	 0.864740 	 -0.143589
16.000000 	 12.000000 	 0.854600 	 -0.069397
16.000000 	 13.000000 	 0.851185 	 0.000000
16.000000 	 14.000000 	 0.854600 	 0.069397
16.000000 	 15.000000 	 0.864740 	 0.143589
16.000000 	 16.000000 	 0.881135 	 0.227764
16.000000 	 17.000000 	 0.902421 	 0.327814
16.000000 	 18.000000 	 0.925277 	 0.450334
16.000000 	 19.000000 	 0.942705 	 0.601425
16.000000 	 20.000000 	 0.941804 	 0.781660
16.000000 	 21.000000 	 0.903829 	 0.972019
16.000000 	 22.000000 	 0.836977 	 1.142559
16.000000 	 23.000000 	 0.766035 	 1.284626
16.000000 	 24.000000 	 0.707770 	 1.398779
17.000000 	 2.000000 	 0.632111 	 -1.342527
17.000000 	 3.000000 	 0.670700 	 -1.213974
17.000000 	 4.000000 	 0.716975 	 -1.071474
17.000000 	 5.000000 	 0.761623 	 -0.915919
17.000000 	 6.000000 	 0.793884 	 -0.753754
17.000000 	 7.000000 	 0.809199 	 -0.598810
17.000000 	 8.000000 	 0.812240 	 -0.461348
17.000000 	 9.000000 	 0.808618 	 -0.343377
17.000000 	 10.000000 	 0.802567 	 -0.242449
17.000000 	 11.000000 	 0.796791 	 -0.154504
17.000000 	 12.000000 	 0.792828 	 -0.075133
17.000000 	 13.000000 	 0.791432 	 0.000000
17.000000 	 14.000000 	 0.792828 	 0.075133
17.000000 	 15.000000 	 0.796791 	 0.154504
17.000000 	 16.000000 	 0.802567 	 0.242449
17.000000 	 17.000000 	 0.808618 	 0.343377
17.000000 	 18.000000 	 0.812240 	 0.461348
17.000000 	 19.000000 	 0.809199 	 0.598810
17.000000 	 20.000000 	 0.793884 	 0.753754
17.000000 	 21.000000 	 0.761623 	 0.915919
17.000000 	 22.000000 	 0.716975 	 1.071474
17.000000 	 23.000000 	 0.670700 	 1.213974
17.000000 	 24.000000 	 0.632111 	 1.342527
18.000000 	 2.000000 	 0.554320 	 -1.297714
18.000000 	 3.000000 	 0.583023 	 -1.156843
18.000000 	 4.000000 	 0.617801 	 -1.012034
18.000000 	 5.000000 	 0.653163 	 -0.864483
18.000000 	 6.000000 	 0.683398 	 -0.718090
18.000000 	 7.000000 	 0.705275 	 -0.579412
18.000000 	 8.000000 	 0.719196 	 -0.453671
18.000000 	 9.000000 	 0.727083 	 -0.342425
18.000000 	 10.000000 	 0.731016 	 -0.244433
18.000000 	 11.000000 	 0.732682 	 -0.156970
18.000000 	 12.000000 	 0.733244 	 -0.076680
18.000000 	 13.000000 	 0.733360 	 0.000000
18.000000 	 14.000000 	 0.733244 	 0.076680
18.000000 	 15.000000 	 0.732682 	 0.156970
18.000000 	 16.000000 	 0.731016 	 0.244433
18.000000 	 17.000000 	 0.727083 	 0.342425
18.000000 	 18.000000 	 0.719196 	 0.453671
18.000000 	 19.000000 	 0.705275 	 0.579412
18.000000 	 20.000000 	 0.683398 	 0.718090
18.000000 	 21.000000 	 0.653163 	 0.864483
18.000000 	 22.000000 	 0.617801 	 1.012034
18.000000 	 23.000000 	 0.583023 	 1.156843
18.000000 	 24.000000 	 0.554320 	 1.297714
19.000000 	 2.000000 	 0.478394 	 -1.256171
19.000000 	 3.000000 	 0.503046 	 -1.103193
19.000000 	 4.000000 	 0.533392 	 -0.954451
19.000000 	 5.000000 	 0.565673 	 -0.810897
19.000000 	 6.000000 	 0.596105 	 -0.674307
19.000000 	 7.000000 	 0.622017 	 -0.547302
19.000000 	 8.000000 	 0.642424 	 -0.431931
19.000000 	 9.000000 	 0.657519 	 -0.328593
19.000000 	 10.000000 	 0.668044 	 -0.236140
19.000000 	 11.000000 	 0.674843 	 -0.152405
19.000000 	 12.000000 	 0.678623 	 -0.074678
19.000000 	 13.000000 	 0.679831 	 0.000000
19.000000 	 14.000000 	 0.678623 	 0.074678
19.000000 	 15.000000 	 0.674843 	 0.152405
19.000000 	 16.000000 	 0.668044 	 0.236140
19.000000 	 17.000000 	 0.657519 	 0.328593
19.000000 	 18.000000 	 0.642424 	 0.431931
19.000000 	 19.000000 	 0.622017 	 0.547302
